Date,Open,High,Low,Close
1707494449637000,2495.6818323859675,undefined,undefined,undefined
1707498046164000,2485.213549738136,undefined,undefined,undefined
1707501685249000,2499.992519066488,undefined,undefined,undefined
1707505252003000,2496.8299652864735,undefined,undefined,undefined
1707508834184000,2486.419775460572,undefined,undefined,undefined
1707512480070000,2488.417718268805,undefined,undefined,undefined
1707516024718000,2504.8479703884936,undefined,undefined,undefined
1707519670440000,2495.0515001874974,undefined,undefined,undefined
1707523249993000,2488.375408514044,undefined,undefined,undefined
1707526859691000,2487.025499195945,undefined,undefined,undefined
1707530422869000,2499.2687964862757,undefined,undefined,undefined
1707534020283000,2506.5665078120783,undefined,undefined,undefined
1707537619151000,2511.448754134012,undefined,undefined,undefined
1707541266107000,2508.8263544771175,undefined,undefined,undefined
1707544815098000,2505.392499704115,undefined,undefined,undefined
1707548455070000,2507.6379440153078,undefined,undefined,undefined
1707552054607000,2497.808404205334,undefined,undefined,undefined
1707555640156000,2488.7795782879384,undefined,undefined,undefined
1707559272421000,2488.0187794128706,undefined,undefined,undefined
1707562844045000,2475.621252069523,undefined,undefined,undefined
1707566440778000,2481.622046120561,undefined,undefined,undefined
1707570039889000,2490.1235073910416,undefined,undefined,undefined
1707573617868000,2490.822617368551,undefined,undefined,undefined
1707577280094000,2492.9996798968136,undefined,undefined,undefined
1707580873268000,2493.3865097620373,undefined,undefined,undefined
1707584435235000,2492.6438490235687,undefined,undefined,undefined
1707588020733000,2486.123223036871,undefined,undefined,undefined
1707591643529000,2492.9921989119216,undefined,undefined,undefined
1707595219037000,2495.5577757960727,undefined,undefined,undefined
1707598883098000,2508.9063099555074,undefined,undefined,undefined
1707602477168000,2511.428832172241,undefined,undefined,undefined
1707606070823000,2499.9720015693556,undefined,undefined,undefined
1707609657116000,2499.4921841564314,undefined,undefined,undefined
1707613207689000,2501.913338072104,undefined,undefined,undefined
1707616812828000,2507.328190119043,undefined,undefined,undefined
1707620419470000,2506.829106406058,undefined,undefined,undefined
1707624029685000,2527.086873097575,undefined,undefined,undefined
1707627607607000,2517.9386090937887,undefined,undefined,undefined
1707631218164000,2523.6727370846675,undefined,undefined,undefined
1707634845697000,2529.0094732899,undefined,undefined,undefined
1707638410402000,2527.4040028651943,undefined,undefined,undefined
1707642091754000,2525.9439563419896,undefined,undefined,undefined
1707645616241000,2523.286459580944,undefined,undefined,undefined
1707649270742000,2524.234454624765,undefined,undefined,undefined
1707652873396000,2531.4939025594686,undefined,undefined,undefined
1707656473776000,2523.7989223767977,undefined,undefined,undefined
1707660041882000,2513.542099039003,undefined,undefined,undefined
1707663680122000,2515.2264286720992,undefined,undefined,undefined
1707667274960000,2511.502614062188,undefined,undefined,undefined
1707670830987000,2509.6114290006394,undefined,undefined,undefined
1707674500118000,2512.9794164873488,undefined,undefined,undefined
1707678052482000,2514.7177258648094,undefined,undefined,undefined
1707681631134000,2508.9310288427514,undefined,undefined,undefined
1707685231079000,2495.769601134563,undefined,undefined,undefined
1707688832578000,2504.3628089871613,undefined,undefined,undefined
1707692425573000,2501.5338387736438,undefined,undefined,undefined
1707696101451000,2508.0132939688183,undefined,undefined,undefined
1707699607308000,2512.5404755721825,undefined,undefined,undefined
1707703286979000,2515.289219520309,undefined,undefined,undefined
1707706804638000,2500.6560665661245,undefined,undefined,undefined
1707710493204000,2500.9817621145494,undefined,undefined,undefined
1707714082066000,2494.8298376490984,undefined,undefined,undefined
1707717694985000,2495.694969431216,undefined,undefined,undefined
1707721213834000,2495.98803433058,undefined,undefined,undefined
1707724882139000,2501.329699190203,undefined,undefined,undefined
1707728474730000,2490.788299118955,undefined,undefined,undefined
1707732017733000,2476.041871646084,undefined,undefined,undefined
1707735644040000,2479.2133062364596,undefined,undefined,undefined
1707739278761000,2486.489933735438,undefined,undefined,undefined
1707742820607000,2491.510800123169,undefined,undefined,undefined
1707746422498000,2486.1624167675723,undefined,undefined,undefined
1707750019726000,2528.059162006856,undefined,undefined,undefined
1707753661094000,2561.935776150482,undefined,undefined,undefined
1707757225829000,2551.64891916266,undefined,undefined,undefined
1707760855529000,2605.899121612984,undefined,undefined,undefined
1707764479399000,2619.879870202939,undefined,undefined,undefined
1707768029003000,2612.586658320004,undefined,undefined,undefined
1707771622816000,2639.5635974919946,undefined,undefined,undefined
1707775230812000,2630.061283724828,undefined,undefined,undefined
1707778892890000,2659.7775744907253,undefined,undefined,undefined
1707782437883000,2657.990407976775,undefined,undefined,undefined
1707786035153000,2666.802504950336,undefined,undefined,undefined
1707789646398000,2676.688935593531,undefined,undefined,undefined
1707793236116000,2657.3577009608794,undefined,undefined,undefined
1707796818373000,2640.9682808244875,undefined,undefined,undefined
1707800496099000,2647.847892655629,undefined,undefined,undefined
1707804064555000,2652.0958549531038,undefined,undefined,undefined
1707807628977000,2645.8096378939094,undefined,undefined,undefined
1707811286491000,2649.257352586062,undefined,undefined,undefined
1707814864178000,2661.2198499321576,undefined,undefined,undefined
1707818486277000,2679.5953285267587,undefined,undefined,undefined
1707822025577000,2666.5128688449327,undefined,undefined,undefined
1707825610634000,2679.747732732422,undefined,undefined,undefined
1707829224371000,2674.806004907484,undefined,undefined,undefined
1707832871737000,2641.5725038869955,undefined,undefined,undefined
1707836412436000,2627.9504292895717,undefined,undefined,undefined
1707840040577000,2633.7227980384982,undefined,undefined,undefined
1707843667712000,2609.11527492128,undefined,undefined,undefined
1707847222371000,2616.768061837719,undefined,undefined,undefined
1707850807564000,2630.661775048621,undefined,undefined,undefined
1707854428217000,2615.9431846908697,undefined,undefined,undefined
1707858050007000,2627.4947009402676,undefined,undefined,undefined
1707861665945000,2631.973530843374,undefined,undefined,undefined
1707865264021000,2637.214797070678,undefined,undefined,undefined
1707868810578000,2641.5360974921623,undefined,undefined,undefined
1707872462607000,2629.9633404357155,undefined,undefined,undefined
1707876081582000,2623.619526764034,undefined,undefined,undefined
1707879630740000,2633.3508061056195,undefined,undefined,undefined
1707883278843000,2638.535384921923,undefined,undefined,undefined
1707886810376000,2628.3791031463,undefined,undefined,undefined
1707890410827000,2641.1004405925537,undefined,undefined,undefined
1707894040632000,2645.406950485829,undefined,undefined,undefined
1707897603290000,2654.0596212644446,undefined,undefined,undefined
1707901226142000,2713.4710373626904,undefined,undefined,undefined
1707904822401000,2747.198678785413,undefined,undefined,undefined
1707908443536000,2753.1204927194767,undefined,undefined,undefined
1707912036812000,2758.109758697404,undefined,undefined,undefined
1707915624326000,2742.294839336783,undefined,undefined,undefined
1707919260149000,2761.991939868577,undefined,undefined,undefined
1707922825969000,2766.498622821137,undefined,undefined,undefined
1707926433260000,2739.991795591234,undefined,undefined,undefined
1707930003463000,2745.7194740463983,undefined,undefined,undefined
1707933719593000,2745.3765752572945,undefined,undefined,undefined
1707937263769000,2750.3425083400075,undefined,undefined,undefined
1707940881787000,2763.7716104151764,undefined,undefined,undefined
1707944456969000,2763.901342114263,undefined,undefined,undefined
1707948034180000,2785.549151303615,undefined,undefined,undefined
1707951697281000,2774.891328290533,undefined,undefined,undefined
1707955316078000,2780.175964122625,undefined,undefined,undefined
1707958838528000,2821.1037697402235,undefined,undefined,undefined
1707962400562000,2784.646875933401,undefined,undefined,undefined
1707966069060000,2792.767318913289,undefined,undefined,undefined
1707969605145000,2805.113461370332,undefined,undefined,undefined
1707973249035000,2786.5498267019298,undefined,undefined,undefined
1707976834637000,2772.36754836157,undefined,undefined,undefined
1707980426406000,2778.3161527475418,undefined,undefined,undefined
1707984054271000,2775.995208684165,undefined,undefined,undefined
1707987624153000,2785.4232695834544,undefined,undefined,undefined
1707991210533000,2789.622533807387,undefined,undefined,undefined
1707994824907000,2803.736225415796,undefined,undefined,undefined
1707998433754000,2796.2968049303236,undefined,undefined,undefined
1708002047601000,2797.3011324051554,undefined,undefined,undefined
1708005624117000,2813.3340946432068,undefined,undefined,undefined
1708009278911000,2849.5511341272572,undefined,undefined,undefined
1708012847363000,2828.7053194073483,undefined,undefined,undefined
1708016488044000,2831.955120706916,undefined,undefined,undefined
1708020039155000,2825.3492450075673,undefined,undefined,undefined
1708023674012000,2823.347618960711,undefined,undefined,undefined
1708027269780000,2839.0128976530345,undefined,undefined,undefined
1708030880723000,2832.905666798267,undefined,undefined,undefined
1708034493861000,2820.976171477998,undefined,undefined,undefined
1708038077202000,2817.4234295796136,undefined,undefined,undefined
1708041691247000,2823.1911112928733,undefined,undefined,undefined
1708045272610000,2843.3866141820286,undefined,undefined,undefined
1708048905453000,2846.6976686684316,undefined,undefined,undefined
1708052447221000,2846.0964562460294,undefined,undefined,undefined
1708056083711000,2849.038972396684,undefined,undefined,undefined
1708059635068000,2840.9347430269513,undefined,undefined,undefined
1708063274172000,2845.8344301050593,undefined,undefined,undefined
1708066847518000,2833.117957042382,undefined,undefined,undefined
1708070422542000,2812.728097225335,undefined,undefined,undefined
1708074092893000,2817.551742937079,undefined,undefined,undefined
1708077692888000,2809.678323863049,undefined,undefined,undefined
1708081304557000,2829.6062597739283,undefined,undefined,undefined
1708084914443000,2824.412932240487,undefined,undefined,undefined
1708088480338000,2842.4921330924185,undefined,undefined,undefined
1708092041663000,2835.9926322887145,undefined,undefined,undefined
1708095633672000,2802.833207627031,undefined,undefined,undefined
1708099211279000,2773.5305337535738,undefined,undefined,undefined
1708102821533000,2789.2411732152245,undefined,undefined,undefined
1708106496919000,2777.2065886540117,undefined,undefined,undefined
1708110094090000,2779.939577163932,undefined,undefined,undefined
1708113700979000,2765.4853928430152,undefined,undefined,undefined
1708117283943000,2780.4445733910034,undefined,undefined,undefined
1708120804454000,2790.8427269021568,undefined,undefined,undefined
1708124442744000,2789.962787608691,undefined,undefined,undefined
1708128077995000,2804.7611015222183,undefined,undefined,undefined
1708131698985000,2799.353459581719,undefined,undefined,undefined
1708135292563000,2787.2462605640762,undefined,undefined,undefined
1708138834763000,2794.5098881527224,undefined,undefined,undefined
1708142478371000,2794.197472248422,undefined,undefined,undefined
1708146019787000,2794.1634883034494,undefined,undefined,undefined
1708149646359000,2785.891983290709,undefined,undefined,undefined
1708153313915000,2790.3075319678073,undefined,undefined,undefined
1708156804059000,2799.0343739611103,undefined,undefined,undefined
1708160498130000,2776.6555350712697,undefined,undefined,undefined
1708164082597000,2778.547221735326,undefined,undefined,undefined
1708167697504000,2778.938129371201,undefined,undefined,undefined
1708171255880000,2782.6332515703843,undefined,undefined,undefined
1708174846785000,2785.039581794521,undefined,undefined,undefined
1708178505472000,2749.649023013441,undefined,undefined,undefined
1708182066816000,2738.856418973065,undefined,undefined,undefined
1708185650271000,2755.671341961364,undefined,undefined,undefined
